2024-08-29 20:16:56,225 INFO    StreamThr :3878 [internal.py:wandb_internal():86] W&B internal server running at pid: 3878, started at: 2024-08-29 20:16:56.224678
2024-08-29 20:16:56,486 INFO    SystemMonitor:3878 [interfaces.py:start():190] Started network monitoring
2024-08-29 20:16:56,491 DEBUG   HandlerThread:3878 [system_info.py:_probe_git():181] Probing git
2024-08-29 20:16:56,518 DEBUG   HandlerThread:3878 [system_info.py:_probe_git():189] Probing git done
2024-08-29 20:16:56,518 DEBUG   HandlerThread:3878 [system_info.py:probe():244] Probing system done
2024-08-29 20:16:56,518 DEBUG   HandlerThread:3878 [system_monitor.py:probe():223] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.10.14', 'heartbeatAt': '2024-08-30T01:16:56.481049', 'startedAt': '2024-08-30T01:16:56.217597', 'docker': None, 'cuda': None, 'args': ('--trainval_artifact', 'trainval_data.csv:latest', '--val_size', '0.2', '--random_seed', '42', '--stratify_by', 'neighbourhood_group', '--rf_config', '/Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/multirun/2024-08-29/20-16-32/2/rf_config.json', '--max_tfidf_features', '5', '--output_artifact', 'random_forest_export'), 'state': 'running', 'program': '/Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/run.py', 'codePathLocal': 'run.py', 'codePath': 'src/train_random_forest/run.py', 'git': {'remote': 'https://github.com/GeraLara/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '0936351046db1e8e7587aa16f516b26a9374b3da'}, 'email': 'gerrythepigeon14@gmail.com', 'root': '/Users/gerardolara/Project-Build-an-ML-Pipeline-Starter', 'host': 'Gerardos-MacBook-Pro.local', 'username': 'gerardolara', 'executable': '/Users/gerardolara/anaconda3/envs/mlflow-211c8fb974d6215abb361efdc7b6c4bd9a3e8dfd/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 460.4317207336426, 'used': 12.422462463378906}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-08-29 20:16:56,518 INFO    HandlerThread:3878 [system_monitor.py:probe():224] Finished collecting system info
2024-08-29 20:16:56,518 INFO    HandlerThread:3878 [system_monitor.py:probe():227] Publishing system info
2024-08-29 20:16:56,518 DEBUG   HandlerThread:3878 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-08-29 20:16:56,519 DEBUG   HandlerThread:3878 [system_info.py:_save_pip():68] Saving pip packages done
2024-08-29 20:16:56,519 DEBUG   HandlerThread:3878 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-08-29 20:16:57,161 DEBUG   HandlerThread:3878 [system_info.py:_save_conda():87] Saving conda packages done
2024-08-29 20:16:57,162 INFO    HandlerThread:3878 [system_monitor.py:probe():229] Finished publishing system info
2024-08-29 20:16:57,165 DEBUG   SenderThread:3878 [sender.py:send():380] send: files
2024-08-29 20:16:57,165 INFO    SenderThread:3878 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2024-08-29 20:16:57,169 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: stop_status
2024-08-29 20:16:57,169 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: stop_status
2024-08-29 20:16:57,170 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-29 20:16:57,295 DEBUG   SenderThread:3878 [sender.py:send():380] send: telemetry
2024-08-29 20:16:57,295 DEBUG   SenderThread:3878 [sender.py:send():380] send: config
2024-08-29 20:16:57,295 DEBUG   SenderThread:3878 [sender.py:send():380] send: config
2024-08-29 20:16:57,410 INFO    Thread-12 :3878 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/conda-environment.yaml
2024-08-29 20:16:57,410 INFO    Thread-12 :3878 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/requirements.txt
2024-08-29 20:16:57,410 INFO    Thread-12 :3878 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/wandb-metadata.json
2024-08-29 20:16:57,413 INFO    wandb-upload_0:3878 [upload_job.py:push():131] Uploaded file /var/folders/x9/w5rbj03n6pnbwxg486_v7k900000gn/T/tmpti71dz2jwandb/g784zrej-wandb-metadata.json
2024-08-29 20:16:57,443 DEBUG   SenderThread:3878 [sender.py:send():380] send: use_artifact
2024-08-29 20:16:57,710 DEBUG   SenderThread:3878 [sender.py:send():380] send: exit
2024-08-29 20:16:57,710 INFO    SenderThread:3878 [sender.py:send_exit():585] handling exit code: 1
2024-08-29 20:16:57,710 INFO    SenderThread:3878 [sender.py:send_exit():587] handling runtime: 1
2024-08-29 20:16:57,711 INFO    SenderThread:3878 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-08-29 20:16:57,711 INFO    SenderThread:3878 [sender.py:send_exit():593] send defer
2024-08-29 20:16:57,711 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:16:57,711 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 0
2024-08-29 20:16:57,711 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:16:57,711 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 0
2024-08-29 20:16:57,711 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 1
2024-08-29 20:16:57,711 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:16:57,711 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 1
2024-08-29 20:16:57,711 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:16:57,711 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 1
2024-08-29 20:16:57,711 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 2
2024-08-29 20:16:57,711 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:16:57,711 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 2
2024-08-29 20:16:57,711 INFO    HandlerThread:3878 [system_monitor.py:finish():203] Stopping system monitor
2024-08-29 20:16:57,711 DEBUG   SystemMonitor:3878 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-29 20:16:57,712 INFO    HandlerThread:3878 [interfaces.py:finish():202] Joined cpu monitor
2024-08-29 20:16:57,712 DEBUG   SystemMonitor:3878 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-29 20:16:57,712 INFO    HandlerThread:3878 [interfaces.py:finish():202] Joined disk monitor
2024-08-29 20:16:57,712 DEBUG   SystemMonitor:3878 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-29 20:16:57,712 INFO    HandlerThread:3878 [interfaces.py:finish():202] Joined gpuapple monitor
2024-08-29 20:16:57,712 INFO    HandlerThread:3878 [interfaces.py:finish():202] Joined memory monitor
2024-08-29 20:16:57,712 INFO    HandlerThread:3878 [interfaces.py:finish():202] Joined network monitor
2024-08-29 20:16:57,712 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:16:57,712 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 2
2024-08-29 20:16:57,712 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 3
2024-08-29 20:16:57,712 DEBUG   SenderThread:3878 [sender.py:send():380] send: telemetry
2024-08-29 20:16:57,712 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:16:57,712 DEBUG   SenderThread:3878 [sender.py:send():380] send: stats
2024-08-29 20:16:57,712 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 3
2024-08-29 20:16:57,713 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:16:57,713 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 3
2024-08-29 20:16:57,713 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 4
2024-08-29 20:16:57,713 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:16:57,713 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 4
2024-08-29 20:16:57,713 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:16:57,713 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 4
2024-08-29 20:16:57,713 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 5
2024-08-29 20:16:57,713 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:16:57,713 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 5
2024-08-29 20:16:57,713 DEBUG   SenderThread:3878 [sender.py:send():380] send: summary
2024-08-29 20:16:57,713 INFO    SenderThread:3878 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-08-29 20:16:57,713 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:16:57,713 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 5
2024-08-29 20:16:57,713 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 6
2024-08-29 20:16:57,713 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:16:57,713 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 6
2024-08-29 20:16:57,714 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:16:57,714 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 6
2024-08-29 20:16:57,716 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: status_report
2024-08-29 20:16:57,758 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 7
2024-08-29 20:16:57,758 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:16:57,758 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 7
2024-08-29 20:16:57,758 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:16:57,758 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 7
2024-08-29 20:16:58,415 INFO    Thread-12 :3878 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/config.yaml
2024-08-29 20:16:58,416 INFO    Thread-12 :3878 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/wandb-summary.json
2024-08-29 20:16:58,416 INFO    Thread-12 :3878 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/output.log
2024-08-29 20:16:58,720 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-29 20:16:59,639 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 8
2024-08-29 20:16:59,640 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: poll_exit
2024-08-29 20:16:59,640 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:16:59,641 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 8
2024-08-29 20:16:59,641 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:16:59,641 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 8
2024-08-29 20:16:59,641 INFO    SenderThread:3878 [job_builder.py:build():298] Attempting to build job artifact
2024-08-29 20:16:59,642 INFO    SenderThread:3878 [job_builder.py:_get_source_type():428] is repo sourced job
2024-08-29 20:16:59,673 INFO    SenderThread:3878 [job_builder.py:build():404] adding wandb-job metadata file
2024-08-29 20:16:59,676 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 9
2024-08-29 20:16:59,676 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:16:59,676 DEBUG   SenderThread:3878 [sender.py:send():380] send: artifact
2024-08-29 20:16:59,676 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 9
2024-08-29 20:16:59,723 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-29 20:16:59,870 INFO    SenderThread:3878 [sender.py:send_artifact():1458] sent artifact job-https___github.com_GeraLara_Project-Build-an-ML-Pipeline-Starter.git_src_train_random_forest_run.py - {'id': 'QXJ0aWZhY3Q6MTE3MDQwNDc2Mw==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxODI3NTcwNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE3MDQwNDc2Mw==', 'versionIndex': 0}}}
2024-08-29 20:16:59,871 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:16:59,871 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 9
2024-08-29 20:16:59,871 INFO    SenderThread:3878 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-29 20:17:00,427 INFO    Thread-12 :3878 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/output.log
2024-08-29 20:17:00,428 INFO    SenderThread:3878 [dir_watcher.py:finish():388] scan: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files
2024-08-29 20:17:00,428 INFO    SenderThread:3878 [dir_watcher.py:finish():402] scan save: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/requirements.txt requirements.txt
2024-08-29 20:17:00,429 INFO    SenderThread:3878 [dir_watcher.py:finish():402] scan save: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/output.log output.log
2024-08-29 20:17:00,429 INFO    SenderThread:3878 [dir_watcher.py:finish():402] scan save: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/config.yaml config.yaml
2024-08-29 20:17:00,429 INFO    SenderThread:3878 [dir_watcher.py:finish():402] scan save: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/wandb-summary.json wandb-summary.json
2024-08-29 20:17:00,434 INFO    SenderThread:3878 [dir_watcher.py:finish():402] scan save: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/conda-environment.yaml conda-environment.yaml
2024-08-29 20:17:00,437 INFO    SenderThread:3878 [dir_watcher.py:finish():402] scan save: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/wandb-metadata.json wandb-metadata.json
2024-08-29 20:17:00,437 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 10
2024-08-29 20:17:00,439 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: poll_exit
2024-08-29 20:17:00,440 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:17:00,440 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 10
2024-08-29 20:17:00,440 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:17:00,440 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 10
2024-08-29 20:17:00,440 INFO    SenderThread:3878 [file_pusher.py:finish():175] shutting down file pusher
2024-08-29 20:17:00,598 INFO    wandb-upload_0:3878 [upload_job.py:push():131] Uploaded file /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/output.log
2024-08-29 20:17:00,665 INFO    wandb-upload_2:3878 [upload_job.py:push():131] Uploaded file /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/config.yaml
2024-08-29 20:17:00,666 INFO    wandb-upload_1:3878 [upload_job.py:push():131] Uploaded file /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/requirements.txt
2024-08-29 20:17:00,667 INFO    wandb-upload_3:3878 [upload_job.py:push():131] Uploaded file /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/wandb-summary.json
2024-08-29 20:17:00,669 INFO    wandb-upload_4:3878 [upload_job.py:push():131] Uploaded file /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/files/conda-environment.yaml
2024-08-29 20:17:00,729 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-29 20:17:00,730 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: poll_exit
2024-08-29 20:17:00,875 INFO    Thread-11 (_thread_body):3878 [sender.py:transition_state():613] send defer: 11
2024-08-29 20:17:00,876 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:17:00,876 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 11
2024-08-29 20:17:00,876 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:17:00,877 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 11
2024-08-29 20:17:00,877 INFO    SenderThread:3878 [file_pusher.py:join():181] waiting for file pusher
2024-08-29 20:17:00,877 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 12
2024-08-29 20:17:00,877 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:17:00,877 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 12
2024-08-29 20:17:00,877 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:17:00,877 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 12
2024-08-29 20:17:00,877 INFO    SenderThread:3878 [file_stream.py:finish():595] file stream finish called
2024-08-29 20:17:00,931 INFO    SenderThread:3878 [file_stream.py:finish():599] file stream finish is done
2024-08-29 20:17:00,932 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 13
2024-08-29 20:17:00,933 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:17:00,933 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 13
2024-08-29 20:17:00,933 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:17:00,933 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 13
2024-08-29 20:17:00,933 INFO    SenderThread:3878 [sender.py:transition_state():613] send defer: 14
2024-08-29 20:17:00,933 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: defer
2024-08-29 20:17:00,934 INFO    HandlerThread:3878 [handler.py:handle_request_defer():172] handle defer: 14
2024-08-29 20:17:00,934 DEBUG   SenderThread:3878 [sender.py:send():380] send: final
2024-08-29 20:17:00,934 DEBUG   SenderThread:3878 [sender.py:send():380] send: footer
2024-08-29 20:17:00,934 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: defer
2024-08-29 20:17:00,934 INFO    SenderThread:3878 [sender.py:send_request_defer():609] handle sender defer: 14
2024-08-29 20:17:00,935 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-29 20:17:00,935 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: poll_exit
2024-08-29 20:17:00,936 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-29 20:17:00,936 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: poll_exit
2024-08-29 20:17:00,936 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: server_info
2024-08-29 20:17:00,937 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: server_info
2024-08-29 20:17:00,937 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: get_summary
2024-08-29 20:17:00,939 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: sampled_history
2024-08-29 20:17:00,940 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-29 20:17:00,940 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: job_info
2024-08-29 20:17:00,973 DEBUG   SenderThread:3878 [sender.py:send_request():407] send_request: job_info
2024-08-29 20:17:00,974 INFO    MainThread:3878 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2024-08-29 20:17:00,974 INFO    MainThread:3878 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2024-08-29 20:17:00,974 INFO    MainThread:3878 [wandb_run.py:_footer_sync_info():3719] logging synced files
2024-08-29 20:17:00,975 DEBUG   HandlerThread:3878 [handler.py:handle_request():146] handle_request: shutdown
2024-08-29 20:17:00,975 INFO    HandlerThread:3878 [handler.py:finish():866] shutting down handler
2024-08-29 20:17:01,946 INFO    WriterThread:3878 [datastore.py:close():294] close: /Users/gerardolara/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240829_201656-ffk0faem/run-ffk0faem.wandb
2024-08-29 20:17:01,979 INFO    SenderThread:3878 [sender.py:finish():1536] shutting down sender
2024-08-29 20:17:01,979 INFO    SenderThread:3878 [file_pusher.py:finish():175] shutting down file pusher
2024-08-29 20:17:01,979 INFO    SenderThread:3878 [file_pusher.py:join():181] waiting for file pusher
